shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1711634,28.0676700,-82.4140081,54,null
1711634,28.0676722,-82.4133495,55,null
1711634,28.0676727,-82.4132114,56,null
1711634,28.0671289,-82.4131028,57,null
1711634,28.0677897,-82.4146456,58,null
1711634,28.0679291,-82.4165168,59,null
1711634,28.0671039,-82.4176547,60,null
1711634,28.0671749,-82.4176559,61,null
1711634,28.0672643,-82.4176880,62,null
1711634,28.0673476,-82.4177824,63,null
1711634,28.0674131,-82.4178765,64,null
1711634,28.0674390,-82.4179292,65,null
1711634,28.0664449,-82.4177071,66,null
1711634,28.0670173,-82.4176533,67,null
1711634,28.0671039,-82.4176547,68,null
1711634,28.0664176,-82.4176800,69,null
1711634,28.0666637,-82.4176770,70,null
1711634,28.0668531,-82.4176505,71,null
1711634,28.0670173,-82.4176533,72,null
1711634,28.0658992,-82.4176103,73,null
1711634,28.0659489,-82.4176612,74,null
1711634,28.0659939,-82.4176826,75,null
1711634,28.0664176,-82.4176800,76,null
1711634,28.0656069,-82.4179690,77,null
1711634,28.0656442,-82.4179059,78,null
1711634,28.0658117,-82.4176132,79,null
1711634,28.0658211,-82.4175969,80,null
1711634,28.0658992,-82.4176103,81,null
1711634,28.0660217,-82.4189449,82,null
1711634,28.0660191,-82.4188595,83,null
1711634,28.0660141,-82.4186960,84,null
1711634,28.0659787,-82.4185434,85,null
1711634,28.0659163,-82.4183674,86,null
1711634,28.0658495,-82.4182403,87,null
1711634,28.0657463,-82.4180969,88,null
1711634,28.0656069,-82.4179690,89,null
1711634,28.0641918,-82.4189483,90,null
1711634,28.0642155,-82.4189482,91,null
1711634,28.0645052,-82.4189473,92,null
1711634,28.0648775,-82.4189445,93,null
1711634,28.0650202,-82.4189455,94,null
1711634,28.0653087,-82.4189440,95,null
1711634,28.0654344,-82.4189452,96,null
1711634,28.0659679,-82.4189449,97,null
1711634,28.0660217,-82.4189449,98,null
1711634,28.0649089,-82.4190230,99,null
1711634,28.0639239,-82.4189492,100,null
1711634,28.0639279,-82.4189492,101,null
1711634,28.0639800,-82.4189492,102,null
1711634,28.0640043,-82.4189492,103,null
1711634,28.0641918,-82.4189483,104,null
1711634,28.0641790,-82.4190000,105,null
1711634,28.0641580,-82.4190282,106,null
1711634,28.0641434,-82.4190394,107,null
1711634,28.0641058,-82.4190523,108,null
1711634,28.0640654,-82.4190460,109,null
1711634,28.0640350,-82.4190250,110,null
1711634,28.0640183,-82.4190024,111,null
1711634,28.0640063,-82.4189681,112,null
1711634,28.0640043,-82.4189492,113,null
1711634,28.0637414,-82.4189781,114,null
1711634,28.0637954,-82.4189479,115,null
1711634,28.0638971,-82.4189489,116,null
1711634,28.0639239,-82.4189492,117,null
1711634,28.0626286,-82.4195285,118,null
1711634,28.0626137,-82.4194023,119,null
1711634,28.0626141,-82.4192197,120,null
1711634,28.0626361,-82.4191251,121,null
1711634,28.0626664,-82.4190307,122,null
1711634,28.0627573,-82.4189449,123,null
1711634,28.0631440,-82.4189510,124,null
1711634,28.0632269,-82.4189523,125,null
1711634,28.0637587,-82.4189481,126,null
1711634,28.0637954,-82.4189479,127,null
1711634,28.0626286,-82.4195285,128,null
1711634,28.0625626,-82.4195096,129,null
1711634,28.0622685,-82.4194291,130,null
1711634,28.0620081,-82.4194077,131,null
1711634,28.0617714,-82.4194130,132,null
1711634,28.0615064,-82.4194613,133,null
1711634,28.0612455,-82.4195959,134,null
1711634,28.0611341,-82.4196607,135,null
1711634,28.0626315,-82.4196424,136,null
1711634,28.0610280,-82.4191764,137,null
1711634,28.0610280,-82.4193946,138,null
1711634,28.0610432,-82.4194719,139,null
1711634,28.0610735,-82.4195491,140,null
1711634,28.0610937,-82.4195863,141,null
1711634,28.0611341,-82.4196607,142,null
1711634,28.0607478,-82.4177210,143,null
1711634,28.0608614,-82.4177639,144,null
1711634,28.0609220,-82.4178239,145,null
1711634,28.0609675,-82.4179012,146,null
1711634,28.0609978,-82.4179870,147,null
1711634,28.0610280,-82.4180900,148,null
1711634,28.0610280,-82.4184934,149,null
1711634,28.0610280,-82.4191764,150,null
1711634,28.0607478,-82.4177210,151,null
1711634,28.0603994,-82.4177210,152,null
1711634,28.0601741,-82.4177218,153,null
1711634,28.0595000,-82.4177132,154,null
1711634,28.0592529,-82.4177090,155,null
1711634,28.0591386,-82.4177073,156,null
1711634,28.0590284,-82.4177017,157,null
1711634,28.0581507,-82.4176948,158,null
1711634,28.0580866,-82.4176938,159,null
1711634,28.0601447,-82.4177718,160,null
1711634,28.0580866,-82.4176938,161,null
1711634,28.0580861,-82.4176277,162,null
1711634,28.0580899,-82.4172330,163,null
1711634,28.0580636,-82.4167827,164,null
1711634,28.0580467,-82.4166230,165,null
1711634,28.0580377,-82.4165384,166,null
1711634,28.0580181,-82.4163535,167,null
1711634,28.0579719,-82.4161240,168,null
1711634,28.0579299,-82.4159747,169,null
1711634,28.0578967,-82.4158758,170,null
1711634,28.0578742,-82.4158128,171,null
1711634,28.0578225,-82.4156875,172,null
1711634,28.0577239,-82.4158121,173,null
1711634,28.0578225,-82.4156875,174,null
1711634,28.0577081,-82.4154040,175,null
1711634,28.0575532,-82.4150747,176,null
1711634,28.0575228,-82.4150022,177,null
1711634,28.0573951,-82.4146472,178,null
1711634,28.0573036,-82.4143126,179,null
1711634,28.0572531,-82.4140533,180,null
1711634,28.0572343,-82.4137712,181,null
1711634,28.0572224,-82.4134684,182,null
1711634,28.0572235,-82.4133327,183,null
1711634,28.0572235,-82.4133327,184,null
1711634,28.0572219,-82.4130934,185,null
1711634,28.0572219,-82.4130934,186,null
1711634,28.0573505,-82.4130950,187,null
1711634,28.0580326,-82.4130964,188,null
1711634,28.0586832,-82.4130967,189,null
1711634,28.0590185,-82.4130917,190,null
1711634,28.0593131,-82.4130902,191,null
1711634,28.0596764,-82.4130885,192,null
1711634,28.0596776,-82.4133430,193,null
1711634,28.0593155,-82.4133456,194,null
1711634,28.0590457,-82.4133454,195,null
1711634,28.0590184,-82.4133452,196,null
1711634,28.0586078,-82.4133416,197,null
1711634,28.0573476,-82.4133337,198,null
1711634,28.0572235,-82.4133327,199,null
1711634,28.0591628,-82.4130271,200,null
1711634,28.0572219,-82.4130934,201,null
1711634,28.0572212,-82.4129732,202,null
1711634,28.0572417,-82.4114377,203,null
1711634,28.0569420,-82.4086537,204,null
1711634,28.0569155,-82.4085883,205,null
1711634,28.0568857,-82.4085538,206,null
1711634,28.0567570,-82.4082791,207,null
1711634,28.0566434,-82.4080045,208,null
1711634,28.0566055,-82.4078671,209,null
1711634,28.0565676,-82.4076611,210,null
1711634,28.0565449,-82.4073092,211,null
1711634,28.0565231,-82.4069235,212,null
1711634,28.0564388,-82.4054295,213,null
1711634,28.0565828,-82.4054639,214,null
1711634,28.0564388,-82.4054295,215,null
1711634,28.0599903,-82.4050929,216,null
1711634,28.0599123,-82.4051344,217,null
1711634,28.0597984,-82.4051798,218,null
1711634,28.0597185,-82.4052064,219,null
1711634,28.0596616,-82.4052126,220,null
1711634,28.0594837,-82.4052321,221,null
1711634,28.0589762,-82.4052321,222,null
1711634,28.0589188,-82.4052327,223,null
1711634,28.0585578,-82.4052365,224,null
1711634,28.0583356,-82.4052786,225,null
1711634,28.0580370,-82.4053351,226,null
1711634,28.0577672,-82.4054178,227,null
1711634,28.0576853,-82.4054429,228,null
1711634,28.0576095,-82.4054590,229,null
1711634,28.0575147,-82.4054829,230,null
1711634,28.0574538,-82.4054982,231,null
1711634,28.0572114,-82.4055240,232,null
1711634,28.0569499,-82.4055152,233,null
1711634,28.0568981,-82.4055079,234,null
1711634,28.0565828,-82.4054639,235,null
1711634,28.0576648,-82.4053355,236,null
1711634,28.0598216,-82.4048794,237,null
1711634,28.0599903,-82.4050929,238,null
1711634,28.0599358,-82.4049696,239,null
1711634,28.0598408,-82.4047639,240,null
1711634,28.0598000,-82.4046270,241,null
1711634,28.0597857,-82.4044828,242,null
1711634,28.0597859,-82.4035759,243,null
1711634,28.0597860,-82.4028523,244,null
1711634,28.0597782,-82.4027318,245,null
1711634,28.0663390,-82.4027670,246,null
1711634,28.0662795,-82.4027830,247,null
1711634,28.0656081,-82.4027674,248,null
1711634,28.0655178,-82.4027673,249,null
1711634,28.0645855,-82.4027614,250,null
1711634,28.0635759,-82.4027605,251,null
1711634,28.0622072,-82.4027541,252,null
1711634,28.0619195,-82.4027528,253,null
1711634,28.0600191,-82.4027415,254,null
1711634,28.0598293,-82.4027380,255,null
1711634,28.0597782,-82.4027318,256,null
1711634,28.0601783,-82.4026042,257,null
1711634,28.0631924,-82.4026265,258,null
1711634,28.0656023,-82.4027142,259,null
1711634,28.0659845,-82.4041464,260,null
1711634,28.0662330,-82.4034030,261,null
1711634,28.0663390,-82.4027670,262,null
1711634,28.0657826,-82.4049209,263,null
1711634,28.0658584,-82.4046119,264,null
1711634,28.0659845,-82.4041464,265,null
1711634,28.0657111,-82.4080873,266,null
1711634,28.0657080,-82.4079204,267,null
1711634,28.0657095,-82.4073893,268,null
1711634,28.0657098,-82.4072595,269,null
1711634,28.0657092,-82.4069135,270,null
1711634,28.0657026,-82.4059338,271,null
1711634,28.0657010,-82.4056975,272,null
1711634,28.0657086,-82.4055516,273,null
1711634,28.0657313,-82.4052426,274,null
1711634,28.0657826,-82.4049209,275,null
1711634,28.0657950,-82.4074325,276,null
1711634,28.0657111,-82.4080873,277,null
1711634,28.0658225,-82.4080709,278,null
1711634,28.0664717,-82.4079635,279,null
1711634,28.0675942,-82.4078286,280,null
1711634,28.0676283,-82.4078204,281,null
1711634,28.0676283,-82.4078204,282,null
1711634,28.0676228,-82.4076683,283,null
1711634,28.0675305,-82.4076200,284,null
1711634,28.0674973,-82.4075234,285,null
1711634,28.0675186,-82.4074349,286,null
1711634,28.0675802,-82.4073813,287,null
1711634,28.0676702,-82.4073798,288,null
1711634,28.0677308,-82.4074313,289,null
1711634,28.0677690,-82.4075317,290,null
1711634,28.0677239,-82.4076158,291,null
1711634,28.0676559,-82.4076656,292,null
1711634,28.0676643,-82.4078251,293,null
1711634,28.0678411,-82.4076373,294,null
1711634,28.0657109,-82.4107053,295,null
1711634,28.0657109,-82.4106221,296,null
1711634,28.0657114,-82.4093393,297,null
1711634,28.0657118,-82.4092181,298,null
1711634,28.0657113,-82.4082893,299,null
1711634,28.0657111,-82.4080873,300,null
1711634,28.0658117,-82.4098152,301,null
1711634,28.0658060,-82.4120271,302,null
1711634,28.0657109,-82.4107053,303,null
1711634,28.0657335,-82.4114205,304,null
1711634,28.0657408,-82.4117195,305,null
1711634,28.0657416,-82.4117893,306,null
1711634,28.0657420,-82.4125296,307,null
1711634,28.0657420,-82.4131150,308,null
1711634,28.0657420,-82.4132162,309,null
1711634,28.0565807,-82.4102603,310,null
1711634,28.0572417,-82.4114377,311,null
1711634,28.0571020,-82.4114357,312,null
1711634,28.0566282,-82.4114291,313,null
1711634,28.0566206,-82.4108025,314,null
1711634,28.0566206,-82.4105451,315,null
1711634,28.0566206,-82.4102876,316,null
1711634,28.0566263,-82.4097196,317,null
1711634,28.0566187,-82.4096252,318,null
1711634,28.0566159,-82.4095998,319,null
1711634,28.0565973,-82.4095727,320,null
1711634,28.0564259,-82.4094835,321,null
1711634,28.0564142,-82.4094793,322,null
1711634,28.0563272,-82.4094410,323,null
1711634,28.0565355,-82.4086283,324,null
1711634,28.0565557,-82.4087051,325,null
1711634,28.0566314,-82.4086622,326,null
1711634,28.0568258,-82.4086611,327,null
1711634,28.0569420,-82.4086537,328,null
1711634,28.0565557,-82.4087051,329,null
1711634,28.0565232,-82.4087239,330,null
1711634,28.0565031,-82.4087249,331,null
1711634,28.0565031,-82.4087249,332,null
1711634,28.0564118,-82.4087271,333,null
1711634,28.0564118,-82.4087271,334,null
1711634,28.0564207,-82.4088898,335,null
1711634,28.0564160,-82.4090052,336,null
1711634,28.0563983,-82.4091903,337,null
1711634,28.0563699,-82.4093297,338,null
1711634,28.0563272,-82.4094410,339,null
1711634,28.0596764,-82.4130885,340,null
1711634,28.0597216,-82.4131347,341,null
1711634,28.0597370,-82.4131896,342,null
1711634,28.0597357,-82.4132616,343,null
1711634,28.0597098,-82.4133064,344,null
1711634,28.0596776,-82.4133430,345,null
1711634,28.0591688,-82.4134026,346,null
